[Gene ID]	[source_id]	[Genomic Location (Gene)]	[Product Description]	
CNAG_12642	CNAG_12642-t26_1	CP003826.1:351,269..353,354(+)	hypothetical RNA	
CNAG_12643	CNAG_12643-t26_1	CP003826.1:386,079..386,354(+)	hypothetical RNA	
CNAG_12644	CNAG_12644-t26_1	CP003826.1:413,318..414,877(-)	hypothetical RNA	
CNAG_12645	CNAG_12645-t26_1	CP003826.1:419,841..420,549(-)	hypothetical RNA	
CNAG_12646	CNAG_12646-t26_1	CP003826.1:436,208..436,677(+)	hypothetical RNA	
CNAG_12647	CNAG_12647-t26_1	CP003826.1:436,372..440,038(-)	hypothetical RNA	
CNAG_12648	CNAG_12648-t26_1	CP003826.1:444,187..445,689(+)	hypothetical RNA	
CNAG_12649	CNAG_12649-t26_1	CP003826.1:454,104..456,062(-)	hypothetical RNA	
CNAG_12650	CNAG_12650-t26_1	CP003826.1:456,436..457,095(+)	hypothetical RNA	
CNAG_12651	CNAG_12651-t26_1	CP003826.1:473,869..474,930(-)	hypothetical RNA	
CNAG_12652	CNAG_12652-t26_1	CP003826.1:488,060..489,373(+)	hypothetical RNA	
CNAG_12653	CNAG_12653-t26_1	CP003826.1:518,787..519,408(-)	hypothetical RNA	
CNAG_12654	CNAG_12654-t26_1	CP003826.1:521,772..522,240(+)	hypothetical RNA	
CNAG_12655	CNAG_12655-t26_1	CP003826.1:522,288..523,261(-)	hypothetical RNA	
CNAG_12656	CNAG_12656-t26_1	CP003826.1:585,750..586,025(-)	hypothetical RNA	
CNAG_12657	CNAG_12657-t26_1	CP003826.1:586,309..587,131(+)	hypothetical RNA	
CNAG_12658	CNAG_12658-t26_1	CP003826.1:589,328..589,906(+)	hypothetical RNA	
CNAG_12659	CNAG_12659-t26_1	CP003826.1:593,004..594,989(-)	hypothetical RNA	
CNAG_12660	CNAG_12660-t26_1	CP003826.1:608,414..609,520(+)	hypothetical RNA	
CNAG_12661	CNAG_12661-t26_1	CP003826.1:610,276..610,818(-)	hypothetical RNA	
CNAG_12662	CNAG_12662-t26_1	CP003826.1:610,511..611,013(+)	hypothetical RNA	
CNAG_12663	CNAG_12663-t26_1	CP003826.1:615,200..616,051(-)	hypothetical RNA	
CNAG_12664	CNAG_12664-t26_1	CP003826.1:616,200..617,000(+)	hypothetical RNA	
CNAG_12665	CNAG_12665-t26_1	CP003826.1:630,008..630,650(-)	hypothetical RNA	
CNAG_12666	CNAG_12666-t26_1	CP003826.1:642,272..642,788(-)	hypothetical RNA	
CNAG_12667	CNAG_12667-t26_1	CP003826.1:651,841..652,364(-)	hypothetical RNA	
CNAG_12668	CNAG_12668-t26_1	CP003826.1:667,383..669,339(+)	hypothetical RNA	
CNAG_12669	CNAG_12669-t26_1	CP003826.1:693,545..693,682(-)	hypothetical RNA	
CNAG_12670	CNAG_12670-t26_1	CP003826.1:711,757..713,089(-)	hypothetical RNA	
CNAG_12671	CNAG_12671-t26_1	CP003826.1:715,348..717,531(-)	hypothetical RNA	
CNAG_12672	CNAG_12672-t26_1	CP003826.1:730,793..731,085(+)	hypothetical RNA	
CNAG_12673	CNAG_12673-t26_1	CP003826.1:738,290..739,691(-)	hypothetical RNA	
CNAG_12674	CNAG_12674-t26_1	CP003826.1:785,819..787,135(-)	hypothetical RNA	
CNAG_12675	CNAG_12675-t26_1	CP003826.1:797,112..799,207(+)	hypothetical RNA	
CNAG_12676	CNAG_12676-t26_1	CP003826.1:799,772..801,865(-)	hypothetical RNA	
CNAG_12677	CNAG_12677-t26_1	CP003826.1:839,482..840,622(+)	hypothetical RNA	
CNAG_12678	CNAG_12678-t26_1	CP003826.1:859,497..862,756(+)	hypothetical RNA	
CNAG_12679	CNAG_12679-t26_1	CP003826.1:865,834..866,399(+)	hypothetical RNA	
CNAG_12680	CNAG_12680-t26_1	CP003826.1:867,453..871,479(+)	hypothetical RNA	
CNAG_12681	CNAG_12681-t26_1	CP003826.1:885,779..886,527(-)	hypothetical RNA	
CNAG_12682	CNAG_12682-t26_1	CP003826.1:939,217..941,061(+)	hypothetical RNA	
CNAG_12683	CNAG_12683-t26_1	CP003826.1:961,030..963,232(+)	hypothetical RNA	
CNAG_12684	CNAG_12684-t26_1	CP003826.1:988,442..989,105(-)	hypothetical RNA	
CNAG_12685	CNAG_12685-t26_1	CP003826.1:1,007,865..1,008,615(-)	hypothetical RNA	
CNAG_12686	CNAG_12686-t26_1	CP003826.1:1,049,872..1,050,178(+)	hypothetical RNA	
CNAG_12687	CNAG_12687-t26_1	CP003826.1:1,050,226..1,050,365(+)	hypothetical RNA	
CNAG_12688	CNAG_12688-t26_1	CP003826.1:1,072,608..1,072,853(+)	hypothetical RNA	
CNAG_12689	CNAG_12689-t26_1	CP003826.1:1,083,490..1,085,523(-)	hypothetical RNA	
CNAG_12690	CNAG_12690-t26_1	CP003826.1:1,090,757..1,091,535(+)	hypothetical RNA	
CNAG_12691	CNAG_12691-t26_1	CP003826.1:1,116,146..1,118,842(+)	hypothetical RNA	
CNAG_12692	CNAG_12692-t26_1	CP003826.1:1,126,594..1,127,037(+)	hypothetical RNA	
CNAG_12693	CNAG_12693-t26_1	CP003826.1:1,153,884..1,154,792(+)	hypothetical RNA	
CNAG_12694	CNAG_12694-t26_1	CP003826.1:1,158,564..1,158,706(+)	hypothetical RNA	
CNAG_12695	CNAG_12695-t26_1	CP003826.1:1,166,008..1,166,529(+)	hypothetical RNA	
CNAG_12696	CNAG_12696-t26_1	CP003826.1:1,183,330..1,186,606(-)	hypothetical RNA	
CNAG_12697	CNAG_12697-t26_1	CP003826.1:1,189,395..1,191,150(+)	hypothetical RNA	
CNAG_12698	CNAG_12698-t26_1	CP003826.1:1,194,246..1,195,838(-)	hypothetical RNA	
CNAG_12699	CNAG_12699-t26_1	CP003826.1:1,219,883..1,222,180(+)	hypothetical RNA	
CNAG_12700	CNAG_12700-t26_1	CP003826.1:1,222,677..1,225,774(+)	hypothetical RNA	
CNAG_12701	CNAG_12701-t26_1	CP003826.1:1,228,182..1,228,646(+)	hypothetical RNA	
CNAG_12702	CNAG_12702-t26_1	CP003826.1:1,269,999..1,271,039(+)	hypothetical RNA	
CNAG_12703	CNAG_12703-t26_1	CP003826.1:1,275,874..1,277,400(-)	hypothetical RNA	
CNAG_12704	CNAG_12704-t26_1	CP003826.1:1,278,502..1,279,875(-)	hypothetical RNA	
CNAG_12705	CNAG_12705-t26_1	CP003826.1:1,291,342..1,291,670(-)	hypothetical RNA	
CNAG_12706	CNAG_12706-t26_1	CP003826.1:1,301,891..1,303,179(+)	hypothetical RNA	
CNAG_12707	CNAG_12707-t26_1	CP003826.1:1,304,953..1,305,818(+)	hypothetical RNA	
CNAG_12708	CNAG_12708-t26_1	CP003826.1:1,329,025..1,329,428(-)	hypothetical RNA	
CNAG_12709	CNAG_12709-t26_1	CP003826.1:1,335,542..1,336,739(-)	hypothetical RNA	
CNAG_12710	CNAG_12710-t26_1	CP003826.1:1,352,198..1,353,233(+)	hypothetical RNA	
CNAG_12711	CNAG_12711-t26_1	CP003826.1:1,363,209..1,364,471(-)	hypothetical RNA	
CNAG_12712	CNAG_12712-t26_1	CP003826.1:1,365,716..1,369,039(-)	hypothetical RNA	
CNAG_12713	CNAG_12713-t26_1	CP003826.1:1,369,064..1,369,734(+)	hypothetical RNA	
CNAG_12714	CNAG_12714-t26_1	CP003826.1:1,370,577..1,370,841(-)	hypothetical RNA	
CNAG_12715	CNAG_12715-t26_1	CP003827.1:32,547..33,431(+)	hypothetical RNA	
CNAG_12716	CNAG_12716-t26_1	CP003827.1:66,149..67,626(+)	hypothetical RNA	
CNAG_12717	CNAG_12717-t26_1	CP003827.1:77,284..77,575(-)	hypothetical RNA	
CNAG_12718	CNAG_12718-t26_1	CP003827.1:88,328..89,290(-)	hypothetical RNA	
CNAG_12719	CNAG_12719-t26_1	CP003827.1:88,357..89,312(+)	hypothetical RNA	
CNAG_12720	CNAG_12720-t26_1	CP003827.1:89,940..92,369(-)	hypothetical RNA	
CNAG_12721	CNAG_12721-t26_1	CP003827.1:122,261..123,005(-)	hypothetical RNA	
CNAG_12722	CNAG_12722-t26_1	CP003827.1:157,541..158,950(+)	hypothetical RNA	
CNAG_12723	CNAG_12723-t26_1	CP003827.1:171,959..172,503(+)	hypothetical RNA	
CNAG_12724	CNAG_12724-t26_1	CP003827.1:192,086..192,690(+)	hypothetical RNA	
CNAG_12725	CNAG_12725-t26_1	CP003827.1:192,741..193,624(+)	hypothetical RNA	
CNAG_12726	CNAG_12726-t26_1	CP003827.1:202,124..203,392(+)	hypothetical RNA	
CNAG_12727	CNAG_12727-t26_1	CP003827.1:202,665..203,461(-)	hypothetical RNA	
CNAG_12728	CNAG_12728-t26_1	CP003827.1:216,378..218,486(-)	hypothetical RNA	
CNAG_12729	CNAG_12729-t26_1	CP003827.1:230,049..230,767(+)	hypothetical RNA	
CNAG_12730	CNAG_12730-t26_1	CP003827.1:237,268..238,742(+)	hypothetical RNA	
CNAG_12731	CNAG_12731-t26_1	CP003827.1:248,074..248,634(+)	hypothetical RNA	
CNAG_12732	CNAG_12732-t26_1	CP003827.1:259,332..262,581(+)	hypothetical RNA	
CNAG_12733	CNAG_12733-t26_1	CP003827.1:266,212..267,549(-)	hypothetical RNA	
CNAG_12734	CNAG_12734-t26_1	CP003827.1:268,575..270,760(-)	hypothetical RNA	
CNAG_12735	CNAG_12735-t26_1	CP003827.1:316,947..317,636(-)	hypothetical RNA	
CNAG_12736	CNAG_12736-t26_1	CP003827.1:322,387..323,151(-)	hypothetical RNA	
CNAG_12737	CNAG_12737-t26_1	CP003827.1:356,571..356,763(+)	hypothetical RNA	
CNAG_12738	CNAG_12738-t26_1	CP003827.1:381,580..383,341(-)	hypothetical RNA	
CNAG_12739	CNAG_12739-t26_1	CP003827.1:385,589..386,764(+)	hypothetical RNA	
CNAG_12740	CNAG_12740-t26_1	CP003827.1:390,973..392,044(+)	hypothetical RNA	
CNAG_12741	CNAG_12741-t26_1	CP003827.1:397,183..398,621(+)	hypothetical RNA	
CNAG_12742	CNAG_12742-t26_1	CP003827.1:401,074..401,831(-)	hypothetical RNA	
CNAG_12743	CNAG_12743-t26_1	CP003827.1:423,297..424,011(+)	hypothetical RNA	
CNAG_12744	CNAG_12744-t26_1	CP003827.1:431,192..431,854(-)	hypothetical RNA	
CNAG_12745	CNAG_12745-t26_1	CP003827.1:452,000..452,992(+)	hypothetical RNA	
CNAG_12746	CNAG_12746-t26_1	CP003827.1:452,117..452,669(-)	hypothetical RNA	
CNAG_12747	CNAG_12747-t26_1	CP003827.1:453,049..454,226(-)	hypothetical RNA	
CNAG_12748	CNAG_12748-t26_1	CP003827.1:456,805..458,008(-)	hypothetical RNA	
CNAG_12749	CNAG_12749-t26_1	CP003827.1:521,082..522,196(-)	hypothetical RNA	
CNAG_12750	CNAG_12750-t26_1	CP003827.1:552,646..553,902(-)	hypothetical RNA	
CNAG_12751	CNAG_12751-t26_1	CP003827.1:579,730..580,583(+)	hypothetical RNA	
CNAG_12752	CNAG_12752-t26_1	CP003827.1:587,910..588,771(-)	hypothetical RNA	
CNAG_12753	CNAG_12753-t26_1	CP003827.1:607,757..610,154(+)	hypothetical RNA	
CNAG_12754	CNAG_12754-t26_1	CP003827.1:615,112..617,667(+)	hypothetical RNA	
CNAG_12755	CNAG_12755-t26_1	CP003827.1:618,929..620,393(-)	hypothetical RNA	
CNAG_12756	CNAG_12756-t26_1	CP003827.1:708,661..709,237(+)	hypothetical RNA	
CNAG_12757	CNAG_12757-t26_1	CP003827.1:709,277..709,569(-)	hypothetical RNA	
CNAG_12758	CNAG_12758-t26_1	CP003827.1:729,080..729,998(-)	hypothetical RNA	
CNAG_12759	CNAG_12759-t26_1	CP003827.1:755,315..755,897(-)	hypothetical RNA	
CNAG_12760	CNAG_12760-t26_1	CP003827.1:756,444..758,273(-)	hypothetical RNA	
CNAG_12761	CNAG_12761-t26_1	CP003827.1:775,145..776,206(-)	hypothetical RNA	
CNAG_12762	CNAG_12762-t26_1	CP003827.1:781,775..784,701(+)	hypothetical RNA	
CNAG_12763	CNAG_12763-t26_1	CP003827.1:817,336..819,342(+)	hypothetical RNA	
CNAG_12764	CNAG_12764-t26_1	CP003827.1:823,787..824,629(-)	hypothetical RNA	
CNAG_12765	CNAG_12765-t26_1	CP003827.1:846,945..847,981(-)	hypothetical RNA	
CNAG_12766	CNAG_12766-t26_1	CP003827.1:874,894..876,303(+)	hypothetical RNA	
CNAG_12767	CNAG_12767-t26_1	CP003827.1:877,199..879,057(-)	hypothetical RNA	
CNAG_12768	CNAG_12768-t26_1	CP003827.1:939,348..939,941(+)	hypothetical RNA	
CNAG_12769	CNAG_12769-t26_1	CP003827.1:947,839..948,970(+)	hypothetical RNA	
CNAG_12770	CNAG_12770-t26_1	CP003827.1:952,914..953,908(+)	hypothetical RNA	
CNAG_12771	CNAG_12771-t26_1	CP003827.1:967,164..968,279(-)	hypothetical RNA	
CNAG_12772	CNAG_12772-t26_1	CP003827.1:989,245..991,703(-)	hypothetical RNA	
CNAG_12773	CNAG_12773-t26_1	CP003827.1:992,102..994,416(+)	hypothetical RNA	
CNAG_12774	CNAG_12774-t26_1	CP003827.1:1,013,697..1,014,175(-)	hypothetical RNA	
CNAG_12775	CNAG_12775-t26_1	CP003827.1:1,014,357..1,015,015(-)	hypothetical RNA	
CNAG_12776	CNAG_12776-t26_1	CP003827.1:1,016,566..1,017,509(-)	hypothetical RNA	
CNAG_12777	CNAG_12777-t26_1	CP003827.1:1,017,595..1,018,841(-)	hypothetical RNA	
CNAG_12778	CNAG_12778-t26_1	CP003827.1:1,017,628..1,019,066(+)	hypothetical RNA	
CNAG_12779	CNAG_12779-t26_1	CP003827.1:1,038,188..1,041,117(+)	hypothetical RNA	
CNAG_12780	CNAG_12780-t26_1	CP003827.1:1,046,593..1,048,016(-)	hypothetical RNA	
CNAG_12781	CNAG_12781-t26_1	CP003827.1:1,059,594..1,060,760(+)	hypothetical RNA	
CNAG_12782	CNAG_12782-t26_1	CP003827.1:1,064,231..1,065,984(-)	hypothetical RNA	
CNAG_12783	CNAG_12783-t26_1	CP003827.1:1,070,765..1,071,226(-)	hypothetical RNA	
CNAG_12784	CNAG_12784-t26_1	CP003827.1:1,096,692..1,098,376(-)	hypothetical RNA	
CNAG_12785	CNAG_12785-t26_1	CP003827.1:1,104,747..1,105,344(+)	hypothetical RNA	
CNAG_12786	CNAG_12786-t26_1	CP003827.1:1,105,848..1,107,502(-)	hypothetical RNA	
CNAG_12787	CNAG_12787-t26_1	CP003827.1:1,111,267..1,113,510(+)	hypothetical RNA	
CNAG_12788	CNAG_12788-t26_1	CP003827.1:1,115,375..1,116,995(+)	hypothetical RNA	
CNAG_12789	CNAG_12789-t26_1	CP003827.1:1,117,466..1,123,217(+)	hypothetical RNA	
CNAG_12790	CNAG_12790-t26_1	CP003827.1:1,137,807..1,140,857(-)	hypothetical RNA	
CNAG_12791	CNAG_12791-t26_1	CP003827.1:1,162,723..1,163,272(+)	hypothetical RNA	
CNAG_12792	CNAG_12792-t26_1	CP003827.1:1,171,623..1,171,851(+)	hypothetical RNA	
CNAG_12793	CNAG_12793-t26_1	CP003827.1:1,171,939..1,173,032(+)	hypothetical RNA	
CNAG_12794	CNAG_12794-t26_1	CP003827.1:1,225,423..1,226,443(+)	hypothetical RNA	
CNAG_12795	CNAG_12795-t26_1	CP003827.1:1,235,977..1,237,558(+)	hypothetical RNA	
CNAG_12796	CNAG_12796-t26_1	CP003827.1:1,243,697..1,244,094(-)	hypothetical RNA	
CNAG_12797	CNAG_12797-t26_1	CP003827.1:1,246,722..1,247,916(-)	hypothetical RNA	
CNAG_12798	CNAG_12798-t26_1	CP003827.1:1,251,126..1,253,916(+)	hypothetical RNA	
CNAG_12799	CNAG_12799-t26_1	CP003827.1:1,257,593..1,259,351(+)	hypothetical RNA	
CNAG_12800	CNAG_12800-t26_1	CP003827.1:1,299,015..1,300,657(-)	hypothetical RNA	
CNAG_12801	CNAG_12801-t26_1	CP003827.1:1,302,085..1,303,908(+)	hypothetical RNA	
CNAG_12802	CNAG_12802-t26_1	CP003827.1:1,303,349..1,303,839(-)	hypothetical RNA	
CNAG_12803	CNAG_12803-t26_1	CP003827.1:1,306,390..1,306,934(-)	hypothetical RNA	
CNAG_12804	CNAG_12804-t26_1	CP003827.1:1,309,610..1,310,759(-)	hypothetical RNA	
CNAG_12805	CNAG_12805-t26_1	CP003827.1:1,324,588..1,326,431(-)	hypothetical RNA	
CNAG_12806	CNAG_12806-t26_1	CP003827.1:1,363,287..1,363,948(-)	hypothetical RNA	
CNAG_12807	CNAG_12807-t26_1	CP003827.1:1,363,716..1,366,193(+)	hypothetical RNA	
CNAG_12808	CNAG_12808-t26_1	CP003827.1:1,372,073..1,373,360(+)	hypothetical RNA	
CNAG_12809	CNAG_12809-t26_1	CP003827.1:1,388,726..1,389,184(+)	hypothetical RNA	
CNAG_12810	CNAG_12810-t26_1	CP003828.1:10,010..10,332(-)	hypothetical RNA	
CNAG_12811	CNAG_12811-t26_1	CP003828.1:26,555..28,064(+)	hypothetical RNA	
CNAG_12812	CNAG_12812-t26_1	CP003828.1:32,513..33,224(-)	hypothetical RNA	
CNAG_12813	CNAG_12813-t26_1	CP003828.1:55,926..57,139(+)	hypothetical RNA	
CNAG_12814	CNAG_12814-t26_1	CP003828.1:57,222..58,123(+)	hypothetical RNA	
CNAG_12815	CNAG_12815-t26_1	CP003828.1:69,134..70,345(+)	hypothetical RNA	
CNAG_12816	CNAG_12816-t26_1	CP003828.1:73,754..77,458(-)	hypothetical RNA	
CNAG_12817	CNAG_12817-t26_1	CP003828.1:81,798..82,929(+)	hypothetical RNA	
CNAG_12818	CNAG_12818-t26_1	CP003828.1:109,387..109,973(+)	hypothetical RNA	
CNAG_12819	CNAG_12819-t26_1	CP003828.1:110,100..110,594(+)	hypothetical RNA	
CNAG_12820	CNAG_12820-t26_1	CP003828.1:111,224..112,130(-)	hypothetical RNA	
CNAG_12821	CNAG_12821-t26_1	CP003828.1:118,034..119,451(+)	hypothetical RNA	
CNAG_12822	CNAG_12822-t26_1	CP003828.1:149,933..151,053(-)	hypothetical RNA	
CNAG_12823	CNAG_12823-t26_1	CP003828.1:186,276..188,999(-)	hypothetical RNA	
CNAG_12824	CNAG_12824-t26_1	CP003828.1:207,102..207,480(+)	hypothetical RNA	
CNAG_12825	CNAG_12825-t26_1	CP003828.1:207,745..209,206(-)	hypothetical RNA	
CNAG_12826	CNAG_12826-t26_1	CP003828.1:207,771..208,395(+)	hypothetical RNA	
CNAG_12827	CNAG_12827-t26_1	CP003828.1:220,193..221,097(-)	hypothetical RNA	
CNAG_12828	CNAG_12828-t26_1	CP003828.1:221,278..221,699(+)	hypothetical RNA	
CNAG_12829	CNAG_12829-t26_1	CP003828.1:237,292..238,202(-)	hypothetical RNA	
CNAG_12830	CNAG_12830-t26_1	CP003828.1:290,533..291,418(+)	hypothetical RNA	
CNAG_12831	CNAG_12831-t26_1	CP003828.1:313,627..314,064(+)	hypothetical RNA	
CNAG_12832	CNAG_12832-t26_1	CP003828.1:317,783..319,163(-)	hypothetical RNA	
CNAG_12833	CNAG_12833-t26_1	CP003828.1:345,951..348,572(+)	hypothetical RNA	
CNAG_12834	CNAG_12834-t26_1	CP003828.1:381,095..382,893(-)	hypothetical RNA	
CNAG_12835	CNAG_12835-t26_1	CP003828.1:381,938..382,542(+)	hypothetical RNA	
CNAG_12836	CNAG_12836-t26_1	CP003828.1:401,613..402,370(-)	hypothetical RNA	
CNAG_12837	CNAG_12837-t26_1	CP003828.1:427,061..427,784(+)	hypothetical RNA	
CNAG_12838	CNAG_12838-t26_1	CP003828.1:437,299..437,684(+)	hypothetical RNA	
CNAG_12839	CNAG_12839-t26_1	CP003828.1:451,700..453,169(+)	hypothetical RNA	
CNAG_12840	CNAG_12840-t26_1	CP003828.1:481,743..482,882(+)	hypothetical RNA	
CNAG_12841	CNAG_12841-t26_1	CP003828.1:493,450..495,466(-)	hypothetical RNA	
CNAG_12842	CNAG_12842-t26_1	CP003828.1:558,544..558,972(-)	hypothetical RNA	
CNAG_12843	CNAG_12843-t26_1	CP003828.1:585,360..588,401(+)	hypothetical RNA	
CNAG_12844	CNAG_12844-t26_1	CP003828.1:614,746..615,101(-)	hypothetical RNA	
CNAG_12845	CNAG_12845-t26_1	CP003828.1:622,336..622,975(+)	hypothetical RNA	
CNAG_12846	CNAG_12846-t26_1	CP003828.1:624,820..625,194(+)	hypothetical RNA	
CNAG_12847	CNAG_12847-t26_1	CP003828.1:640,259..641,325(-)	hypothetical RNA	
CNAG_12848	CNAG_12848-t26_1	CP003828.1:677,472..678,596(-)	hypothetical RNA	
CNAG_12849	CNAG_12849-t26_1	CP003828.1:707,265..707,892(+)	hypothetical RNA	
CNAG_12850	CNAG_12850-t26_1	CP003828.1:797,600..797,840(-)	hypothetical RNA	
CNAG_12851	CNAG_12851-t26_1	CP003828.1:802,569..803,599(-)	hypothetical RNA	
CNAG_12852	CNAG_12852-t26_1	CP003828.1:833,856..834,542(-)	hypothetical RNA	
CNAG_12853	CNAG_12853-t26_1	CP003828.1:834,643..836,389(+)	hypothetical RNA	
CNAG_12854	CNAG_12854-t26_1	CP003828.1:907,096..908,116(+)	hypothetical RNA	
CNAG_12855	CNAG_12855-t26_1	CP003828.1:913,105..913,527(-)	hypothetical RNA	
CNAG_12856	CNAG_12856-t26_1	CP003828.1:919,400..920,828(-)	hypothetical RNA	
CNAG_12857	CNAG_12857-t26_1	CP003828.1:924,317..925,079(-)	hypothetical RNA	
CNAG_12858	CNAG_12858-t26_1	CP003828.1:925,254..925,693(-)	hypothetical RNA	
CNAG_12860	CNAG_12860-t26_1	CP003828.1:932,594..933,229(-)	hypothetical RNA	
CNAG_12861	CNAG_12861-t26_1	CP003828.1:933,444..933,916(-)	hypothetical RNA	
CNAG_12862	CNAG_12862-t26_1	CP003828.1:933,959..934,667(-)	hypothetical RNA	
CNAG_12863	CNAG_12863-t26_1	CP003828.1:943,538..945,514(+)	hypothetical RNA	
CNAG_12864	CNAG_12864-t26_1	CP003828.1:952,024..952,373(+)	hypothetical RNA	
CNAG_12865	CNAG_12865-t26_1	CP003828.1:996,788..998,643(+)	hypothetical RNA	
CNAG_12866	CNAG_12866-t26_1	CP003828.1:1,035,234..1,036,408(+)	hypothetical RNA	
CNAG_12867	CNAG_12867-t26_1	CP003828.1:1,039,966..1,041,680(+)	hypothetical RNA	
CNAG_12868	CNAG_12868-t26_1	CP003828.1:1,061,476..1,062,558(-)	hypothetical RNA	
CNAG_12869	CNAG_12869-t26_1	CP003828.1:1,065,539..1,066,238(+)	hypothetical RNA	
CNAG_12870	CNAG_12870-t26_1	CP003828.1:1,066,491..1,066,993(-)	hypothetical RNA	
CNAG_12871	CNAG_12871-t26_1	CP003828.1:1,070,517..1,072,174(+)	hypothetical RNA	
CNAG_12872	CNAG_12872-t26_1	CP003828.1:1,096,298..1,098,800(-)	hypothetical RNA	
CNAG_12873	CNAG_12873-t26_1	CP003828.1:1,129,524..1,132,076(+)	hypothetical RNA	
CNAG_12874	CNAG_12874-t26_1	CP003828.1:1,146,606..1,149,594(+)	hypothetical RNA	
CNAG_12875	CNAG_12875-t26_1	CP003828.1:1,154,996..1,155,685(-)	hypothetical RNA	
CNAG_12876	CNAG_12876-t26_1	CP003828.1:1,157,619..1,159,495(+)	hypothetical RNA	
CNAG_12877	CNAG_12877-t26_1	CP003828.1:1,165,767..1,167,889(-)	hypothetical RNA	
CNAG_12878	CNAG_12878-t26_1	CP003829.1:24,871..26,024(-)	hypothetical RNA	
CNAG_12879	CNAG_12879-t26_1	CP003829.1:33,867..35,368(+)	hypothetical RNA	
CNAG_12880	CNAG_12880-t26_1	CP003829.1:51,925..52,706(+)	hypothetical RNA	
CNAG_12881	CNAG_12881-t26_1	CP003829.1:81,045..81,946(+)	hypothetical RNA	
CNAG_12882	CNAG_12882-t26_1	CP003829.1:84,991..86,764(-)	hypothetical RNA	
CNAG_12883	CNAG_12883-t26_1	CP003829.1:109,512..110,962(+)	hypothetical RNA	
CNAG_12884	CNAG_12884-t26_1	CP003829.1:117,453..118,041(-)	hypothetical RNA	
CNAG_12885	CNAG_12885-t26_1	CP003829.1:131,802..133,460(+)	hypothetical RNA	
CNAG_12886	CNAG_12886-t26_1	CP003829.1:150,202..151,871(-)	hypothetical RNA	
CNAG_12887	CNAG_12887-t26_1	CP003829.1:167,614..168,657(-)	hypothetical RNA	
CNAG_12888	CNAG_12888-t26_1	CP003829.1:169,288..169,786(-)	hypothetical RNA	
CNAG_12889	CNAG_12889-t26_1	CP003829.1:179,867..180,359(+)	hypothetical RNA	
CNAG_12890	CNAG_12890-t26_1	CP003829.1:187,181..188,199(-)	hypothetical RNA	
CNAG_12891	CNAG_12891-t26_1	CP003829.1:239,922..240,565(+)	hypothetical RNA	
CNAG_12892	CNAG_12892-t26_1	CP003829.1:242,624..244,206(+)	hypothetical RNA	
CNAG_12893	CNAG_12893-t26_1	CP003829.1:261,138..262,502(+)	hypothetical RNA	
CNAG_12894	CNAG_12894-t26_1	CP003829.1:267,264..267,600(+)	hypothetical RNA	
CNAG_12895	CNAG_12895-t26_1	CP003829.1:297,045..297,712(-)	hypothetical RNA	
CNAG_12896	CNAG_12896-t26_1	CP003829.1:303,557..305,536(-)	hypothetical RNA	
CNAG_12897	CNAG_12897-t26_1	CP003829.1:333,478..334,492(+)	hypothetical RNA	
CNAG_12898	CNAG_12898-t26_1	CP003829.1:334,781..335,884(-)	hypothetical RNA	
CNAG_12899	CNAG_12899-t26_1	CP003829.1:336,251..336,771(+)	hypothetical RNA	
CNAG_12900	CNAG_12900-t26_1	CP003829.1:343,569..344,025(-)	hypothetical RNA	
CNAG_12901	CNAG_12901-t26_1	CP003829.1:350,972..351,953(-)	hypothetical RNA	
CNAG_12902	CNAG_12902-t26_1	CP003829.1:384,956..385,904(-)	hypothetical RNA	
CNAG_12903	CNAG_12903-t26_1	CP003829.1:402,988..403,778(+)	hypothetical RNA	
CNAG_12904	CNAG_12904-t26_1	CP003829.1:427,728..428,397(+)	hypothetical RNA	
CNAG_12905	CNAG_12905-t26_1	CP003829.1:442,297..442,844(+)	hypothetical RNA	
CNAG_12906	CNAG_12906-t26_1	CP003829.1:443,186..446,127(+)	hypothetical RNA	
CNAG_12907	CNAG_12907-t26_1	CP003829.1:446,262..446,764(+)	hypothetical RNA	
CNAG_12908	CNAG_12908-t26_1	CP003829.1:462,344..463,445(+)	hypothetical RNA	
CNAG_12909	CNAG_12909-t26_1	CP003829.1:473,422..477,635(+)	hypothetical RNA	
CNAG_12910	CNAG_12910-t26_1	CP003829.1:477,475..479,770(-)	hypothetical RNA	
CNAG_12911	CNAG_12911-t26_1	CP003829.1:481,927..484,121(+)	hypothetical RNA	
CNAG_12912	CNAG_12912-t26_1	CP003829.1:485,526..486,201(-)	hypothetical RNA	
CNAG_12913	CNAG_12913-t26_1	CP003829.1:493,639..495,240(-)	hypothetical RNA	
CNAG_12914	CNAG_12914-t26_1	CP003829.1:494,914..497,273(+)	hypothetical RNA	
CNAG_12915	CNAG_12915-t26_1	CP003829.1:501,910..502,523(-)	hypothetical RNA	
CNAG_12916	CNAG_12916-t26_1	CP003829.1:506,719..508,128(-)	hypothetical RNA	
CNAG_12917	CNAG_12917-t26_1	CP003829.1:541,592..542,773(+)	hypothetical RNA	
CNAG_12918	CNAG_12918-t26_1	CP003829.1:561,974..562,526(-)	hypothetical RNA	
CNAG_12919	CNAG_12919-t26_1	CP003829.1:581,176..581,798(-)	hypothetical RNA	
CNAG_12920	CNAG_12920-t26_1	CP003829.1:587,098..588,334(-)	hypothetical RNA	
