[Gene ID]	[source_id]	[Input Ortholog(s)]	[Ortholog Group]	[Paralog count]	[Ortholog count]	[Gene Name or Symbol]	
Afu6g03660	Afu6g03660-T	CNAG_06739	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134490">OG5_134490</a>	0	73	bioDA	
Afu6g03670	Afu6g03670-T	CNAG_06621	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129979">OG5_129979</a>	0	78	N/A	
Afu6g03690	Afu6g03690-T	CNAG_00531	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128979">OG5_128979</a>	2	241	ena1	
Afu6g03710	Afu6g03710-T	CNAG_00002,CNAG_02226	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129913">OG5_129913</a>	1	105	N/A	
Afu6g03750	Afu6g03750-T	CNAG_02853	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127706">OG5_127706</a>	0	85	N/A	
Afu6g03770	Afu6g03770-T	CNAG_05029	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131364">OG5_131364</a>	0	60	N/A	
Afu6g03810	Afu6g03810-T	CNAG_07487	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129868">OG5_129868</a>	0	90	N/A	
Afu6g03820	Afu6g03820-T	CNAG_04985	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127180">OG5_127180</a>	0	82	egd2	
Afu6g03830	Afu6g03830-T	CNAG_04799	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127132">OG5_127132</a>	0	95	N/A	
Afu6g03840	Afu6g03840-T	CNAG_01677	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127794">OG5_127794</a>	0	87	N/A	
Afu6g03850	Afu6g03850-T	CNAG_01817	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126932">OG5_126932</a>	0	84	N/A	
Afu6g03890	Afu6g03890-T	CNAG_00575,CNAG_04981,CNAG_05015,CNAG_05256	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127182">OG5_127182</a>	2	246	catA	
Afu6g03940	Afu6g03940-T	CNAG_06021	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127637">OG5_127637</a>	0	70	N/A	
Afu6g03950	Afu6g03950-T	CNAG_05282	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127596">OG5_127596</a>	0	65	N/A	
Afu6g03960	Afu6g03960-T	CNAG_00148	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130452">OG5_130452</a>	0	63	N/A	
Afu6g03970	Afu6g03970-T	CNAG_05288	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130761">OG5_130761</a>	0	84	N/A	
Afu6g03980	Afu6g03980-T	CNAG_03769,CNAG_05480	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126743">OG5_126743</a>	2	185	hxkB	
Afu6g04000	Afu6g04000-T	CNAG_02953	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130430">OG5_130430</a>	0	82	N/A	
Afu6g04010	Afu6g04010-T	CNAG_07598	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128085">OG5_128085</a>	0	90	N/A	
Afu6g04020	Afu6g04020-T	CNAG_05106	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129206">OG5_129206</a>	0	79	N/A	
Afu6g04030	Afu6g04030-T	CNAG_00786	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137992">OG5_137992</a>	0	53	N/A	
Afu6g04050	Afu6g04050-T	CNAG_06295	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129365">OG5_129365</a>	0	87	N/A	
Afu6g04070	Afu6g04070-T	CNAG_02325	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136576">OG5_136576</a>	0	60	N/A	
Afu6g04080	Afu6g04080-T	CNAG_06564	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129393">OG5_129393</a>	0	83	N/A	
Afu6g04090	Afu6g04090-T	CNAG_03403	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128026">OG5_128026</a>	0	74	N/A	
Afu6g04110	Afu6g04110-T	CNAG_05618	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127427">OG5_127427</a>	0	74	N/A	
Afu6g04150	Afu6g04150-T	CNAG_01190	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128390">OG5_128390</a>	0	87	N/A	
Afu6g04180	Afu6g04180-T	CNAG_03182	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129391">OG5_129391</a>	0	64	N/A	
Afu6g04200	Afu6g04200-T	CNAG_00355	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131249">OG5_131249</a>	0	67	N/A	
Afu6g04220	Afu6g04220-T	CNAG_03865	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132717">OG5_132717</a>	0	62	N/A	
Afu6g04230	Afu6g04230-T	CNAG_01746	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130123">OG5_130123</a>	0	59	N/A	
Afu6g04240	Afu6g04240-T	CNAG_03014	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129130">OG5_129130</a>	0	85	N/A	
Afu6g04250	Afu6g04250-T	CNAG_00008	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129388">OG5_129388</a>	0	91	N/A	
Afu6g04260	Afu6g04260-T	CNAG_05755	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128004">OG5_128004</a>	0	84	N/A	
Afu6g04290	Afu6g04290-T	CNAG_05617	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128399">OG5_128399</a>	0	115	N/A	
Afu6g04310	Afu6g04310-T	CNAG_04003	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126869">OG5_126869</a>	0	96	N/A	
Afu6g04320	Afu6g04320-T	CNAG_03309	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128767">OG5_128767</a>	0	87	N/A	
Afu6g04330	Afu6g04330-T	CNAG_01729	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128042">OG5_128042</a>	0	99	N/A	
Afu6g04350	Afu6g04350-T	CNAG_01196	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_146552">OG5_146552</a>	0	75	N/A	
Afu6g04360	Afu6g04360-T	CNAG_00730,CNAG_00869,CNAG_04098,CNAG_05470,CNAG_06338,CNAG_06348,CNAG_07799	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126574">OG5_126574</a>	12	1890	atrF	
Afu6g04380	Afu6g04380-T	CNAG_02459	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127778">OG5_127778</a>	0	93	N/A	
Afu6g04390	Afu6g04390-T	CNAG_04303	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128069">OG5_128069</a>	0	134	N/A	
Afu6g04410	Afu6g04410-T	CNAG_07943	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132751">OG5_132751</a>	0	50	N/A	
Afu6g04420	Afu6g04420-T	CNAG_05557	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136160">OG5_136160</a>	0	64	N/A	
Afu6g04430	Afu6g04430-T	CNAG_05273	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128685">OG5_128685</a>	0	64	N/A	
Afu6g04460	Afu6g04460-T	CNAG_06120	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127373">OG5_127373</a>	0	78	N/A	
Afu6g04490	Afu6g04490-T	CNAG_01983	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135268">OG5_135268</a>	0	69	N/A	
Afu6g04500	Afu6g04500-T	CNAG_06553	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127587">OG5_127587</a>	0	88	N/A	
Afu6g04510	Afu6g04510-T	CNAG_00364,CNAG_05969	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126710">OG5_126710</a>	1	171	N/A	
Afu6g04520	Afu6g04520-T	CNAG_05202	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131328">OG5_131328</a>	0	79	N/A	
Afu6g04530	Afu6g04530-T	CNAG_06364	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128576">OG5_128576</a>	0	94	N/A	
Afu6g04540	Afu6g04540-T	CNAG_00888	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127723">OG5_127723</a>	0	100	cnaB	
Afu6g04560	Afu6g04560-T	CNAG_03353	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127478">OG5_127478</a>	0	83	N/A	
Afu6g04570	Afu6g04570-T	CNAG_00417	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127580">OG5_127580</a>	0	97	N/A	
Afu6g04590	Afu6g04590-T	CNAG_03284	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129107">OG5_129107</a>	0	82	N/A	
Afu6g04610	Afu6g04610-T	CNAG_03636	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128425">OG5_128425</a>	0	80	N/A	
Afu6g04620	Afu6g04620-T	CNAG_00573	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129478">OG5_129478</a>	0	77	N/A	
Afu6g04630	Afu6g04630-T	CNAG_08003	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137993">OG5_137993</a>	0	47	N/A	
Afu6g04640	Afu6g04640-T	CNAG_00331,CNAG_06922	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127073">OG5_127073</a>	0	136	N/A	
Afu6g04660	Afu6g04660-T	CNAG_00063	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134825">OG5_134825</a>	0	65	N/A	
Afu6g04670	Afu6g04670-T	CNAG_06365	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127013">OG5_127013</a>	0	104	derA	
Afu6g04680	Afu6g04680-T	CNAG_07873	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132752">OG5_132752</a>	0	100	mitA	
Afu6g04700	Afu6g04700-T	CNAG_05509	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129258">OG5_129258</a>	0	86	his3	
Afu6g04720	Afu6g04720-T	CNAG_06145	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135420">OG5_135420</a>	0	64	N/A	
Afu6g04730	Afu6g04730-T	CNAG_06314	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126894">OG5_126894</a>	0	90	N/A	
Afu6g04740	Afu6g04740-T	CNAG_00483	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126595">OG5_126595</a>	0	141	act1	
Afu6g04750	Afu6g04750-T	CNAG_01185	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129364">OG5_129364</a>	0	107	N/A	
Afu6g04760	Afu6g04760-T	CNAG_06792	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135596">OG5_135596</a>	0	64	N/A	
Afu6g04780	Afu6g04780-T	CNAG_04379	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128756">OG5_128756</a>	0	61	N/A	
Afu6g04790	Afu6g04790-T	CNAG_04071	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127884">OG5_127884</a>	0	86	N/A	
Afu6g04800	Afu6g04800-T	CNAG_03854	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128808">OG5_128808</a>	0	67	N/A	
Afu6g04810	Afu6g04810-T	CNAG_00369	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129502">OG5_129502</a>	0	80	N/A	
Afu6g04820	Afu6g04820-T	CNAG_00590	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131264">OG5_131264</a>	0	89	pabA	
Afu6g04830	Afu6g04830-T	CNAG_00272	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_144644">OG5_144644</a>	0	63	N/A	
Afu6g04860	Afu6g04860-T	CNAG_00365	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127920">OG5_127920</a>	0	115	N/A	
Afu6g04870	Afu6g04870-T	CNAG_03628	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127632">OG5_127632</a>	0	82	N/A	
Afu6g04890	Afu6g04890-T	CNAG_01978	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129169">OG5_129169</a>	0	87	N/A	
Afu6g04900	Afu6g04900-T	CNAG_06215	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136983">OG5_136983</a>	0	47	N/A	
Afu6g04920	Afu6g04920-T	CNAG_06672	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131694">OG5_131694</a>	0	93	fdh	
Afu6g04940	Afu6g04940-T	CNAG_04815	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127406">OG5_127406</a>	0	107	N/A	
Afu6g04970	Afu6g04970-T	CNAG_05398	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128427">OG5_128427</a>	0	61	N/A	
Afu6g04990	Afu6g04990-T	CNAG_03955	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126658">OG5_126658</a>	1	167	N/A	
Afu6g05000	Afu6g05000-T	CNAG_06924	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129216">OG5_129216</a>	3	127	invA	
Afu6g05020	Afu6g05020-T	CNAG_06218,CNAG_06482	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127783">OG5_127783</a>	3	179	N/A	
Afu6g05040	Afu6g05040-T	CNAG_03332	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127600">OG5_127600</a>	0	101	N/A	
Afu6g05050	Afu6g05050-T	CNAG_00673	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129184">OG5_129184</a>	0	87	N/A	
Afu6g05060	Afu6g05060-T	CNAG_05822	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129679">OG5_129679</a>	0	92	N/A	
Afu6g05070	Afu6g05070-T	CNAG_00358	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127078">OG5_127078</a>	0	103	N/A	
Afu6g05080	Afu6g05080-T	CNAG_02059	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129761">OG5_129761</a>	0	84	N/A	
Afu6g05090	Afu6g05090-T	CNAG_03940	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129600">OG5_129600</a>	0	82	N/A	
Afu6g05100	Afu6g05100-T	CNAG_07372	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136577">OG5_136577</a>	0	65	N/A	
Afu6g05110	Afu6g05110-T	CNAG_03931	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128889">OG5_128889</a>	0	84	tom40	
Afu6g05120	Afu6g05120-T	CNAG_06730	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126888">OG5_126888</a>	0	111	N/A	
Afu6g05130	Afu6g05130-T	CNAG_06753	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129445">OG5_129445</a>	0	86	N/A	
Afu6g05140	Afu6g05140-T	CNAG_00519	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129040">OG5_129040</a>	2	104	erg3A	
Afu6g05150	Afu6g05150-T	CNAG_02153	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131310">OG5_131310</a>	0	113	N/A	
Afu6g05170	Afu6g05170-T	CNAG_00825,CNAG_03150	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127110">OG5_127110</a>	1	163	N/A	
Afu6g05174	Afu6g05174-T	CNAG_00307	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_138043">OG5_138043</a>	0	42	N/A	
Afu6g05180	Afu6g05180-T	CNAG_05164	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128231">OG5_128231</a>	0	82	N/A	
Afu6g05190	Afu6g05190-T	CNAG_04396	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137011">OG5_137011</a>	0	57	N/A	
Afu6g05200	Afu6g05200-T	CNAG_04068	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127995">OG5_127995</a>	0	80	N/A	
Afu6g05210	Afu6g05210-T	CNAG_03225,CNAG_03266	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127145">OG5_127145</a>	1	186	N/A	
Afu6g05220	Afu6g05220-T	CNAG_02173	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129131">OG5_129131</a>	0	83	N/A	
Afu6g05240	Afu6g05240-T	CNAG_06223	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128433">OG5_128433</a>	0	69	N/A	
Afu6g05290	Afu6g05290-T	CNAG_00253	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128682">OG5_128682</a>	0	88	N/A	
Afu6g05300	Afu6g05300-T	CNAG_07680	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128092">OG5_128092</a>	0	105	hapE	
Afu6g05310	Afu6g05310-T	CNAG_06363	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129396">OG5_129396</a>	0	79	N/A	
Afu6g05330	Afu6g05330-T	CNAG_04400	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136470">OG5_136470</a>	0	55	N/A	
Afu6g06325	Afu6g06325-T	CNAG_06426	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128262">OG5_128262</a>	0	79	N/A	
Afu6g06330	Afu6g06330-T	CNAG_01629	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128066">OG5_128066</a>	0	98	N/A	
Afu6g06335	Afu6g06335-T	CNAG_01243	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127895">OG5_127895</a>	0	90	N/A	
Afu6g06340	Afu6g06340-T	CNAG_01164	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126842">OG5_126842</a>	0	101	gfa1	
Afu6g06345	Afu6g06345-T	CNAG_05712	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128902">OG5_128902</a>	0	89	N/A	
Afu6g06350	Afu6g06350-T	CNAG_05269	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127755">OG5_127755</a>	0	86	N/A	
Afu6g06370	Afu6g06370-T	CNAG_07851	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128267">OG5_128267</a>	0	67	N/A	
Afu6g06380	Afu6g06380-T	CNAG_00259	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128094">OG5_128094</a>	0	86	N/A	
Afu6g06390	Afu6g06390-T	CNAG_00469	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129500">OG5_129500</a>	0	64	N/A	
Afu6g06400	Afu6g06400-T	CNAG_04832	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135258">OG5_135258</a>	0	73	N/A	
Afu6g06420	Afu6g06420-T	CNAG_02679	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136162">OG5_136162</a>	0	69	N/A	
Afu6g06430	Afu6g06430-T	CNAG_00603	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127464">OG5_127464</a>	0	86	N/A	
Afu6g06440	Afu6g06440-T	CNAG_05865	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127834">OG5_127834</a>	0	85	prs3	
Afu6g06450	Afu6g06450-T	CNAG_01957	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127562">OG5_127562</a>	0	84	pre4	
Afu6g06460	Afu6g06460-T	CNAG_00839,CNAG_04690	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126763">OG5_126763</a>	3	250	N/A	
Afu6g06490	Afu6g06490-T	CNAG_06288,CNAG_06716	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127059">OG5_127059</a>	1	145	N/A	
Afu6g06500	Afu6g06500-T	CNAG_05878	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127992">OG5_127992</a>	0	89	N/A	
Afu6g06550	Afu6g06550-T	CNAG_01017	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129526">OG5_129526</a>	0	95	N/A	
Afu6g06570	Afu6g06570-T	CNAG_05756	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129914">OG5_129914</a>	0	115	N/A	
Afu6g06580	Afu6g06580-T	CNAG_05351	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127648">OG5_127648</a>	0	83	N/A	
Afu6g06590	Afu6g06590-T	CNAG_06121	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_142823">OG5_142823</a>	0	56	N/A	
Afu6g06610	Afu6g06610-T	CNAG_05700	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136802">OG5_136802</a>	0	57	N/A	
Afu6g06620	Afu6g06620-T	CNAG_04950	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128897">OG5_128897</a>	0	87	N/A	
Afu6g06640	Afu6g06640-T	CNAG_02942	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136578">OG5_136578</a>	0	60	N/A	
Afu6g06710	Afu6g06710-T	CNAG_02756	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129786">OG5_129786</a>	0	86	N/A	
Afu6g06730	Afu6g06730-T	CNAG_05867	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135787">OG5_135787</a>	0	45	N/A	
Afu6g06740	Afu6g06740-T	CNAG_05135,CNAG_05592	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126674">OG5_126674</a>	1	168	N/A	
Afu6g06750	Afu6g06750-T	CNAG_05235	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126706">OG5_126706</a>	1	157	N/A	
Afu6g06760	Afu6g06760-T	CNAG_02128	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129207">OG5_129207</a>	0	84	N/A	
