[Gene ID]	[source_id]	[Genomic Location (Gene)]	[Product Description]	
YPL189C-A	YPL189C-A-t26_1	BK006949:188,307..188,513(-)	Coa2p	
YPL189W	YPL189W-t26_1	BK006949:189,154..190,983(+)	putative O-acyltransferase	
YPL190C	YPL190C-t26_1	BK006949:185,317..187,725(-)	Nab3p	
YPL191C	YPL191C-t26_1	BK006949:183,597..184,679(-)	hypothetical protein	
YPL192C	YPL192C-t26_1	BK006949:182,655..183,056(-)	pheromone-regulated protein PRM3	
YPL193W	YPL193W-t26_1	BK006949:181,403..182,548(+)	Rsa1p	
YPL194W	YPL194W-t26_1	BK006949:179,277..181,115(+)	Ddc1p	
YPL195W	YPL195W-t26_1	BK006949:176,223..179,021(+)	Apl5p	
YPL196W	YPL196W-t26_1	BK006949:175,043..175,864(+)	Oxr1p	
YPL198W	YPL198W-t26_1	BK006949:173,152..174,702(+)	ribosomal 60S subunit protein L7B	
YPL199C	YPL199C-t26_1	BK006949:172,033..172,755(-)	hypothetical protein	
YPL200W	YPL200W-t26_1	BK006949:171,484..171,954(+)	Csm4p	
YPL201C	YPL201C-t26_1	BK006949:169,770..171,155(-)	Yig1p	
YPL202C	YPL202C-t26_1	BK006949:168,088..169,338(-)	Aft2p	
YPL203W	YPL203W-t26_1	BK006949:166,256..167,398(+)	cAMP-dependent protein kinase catalytic subunit TPK2	
YPL204W	YPL204W-t26_1	BK006949:164,276..165,760(+)	serine/threonine protein kinase HRR25	
YPL206C	YPL206C-t26_1	BK006949:162,632..163,597(-)	phosphatidylglycerol phospholipase	
YPL207W	YPL207W-t26_1	BK006949:159,909..162,341(+)	putative tRNA 4-demethylwyosine synthase	
YPL208W	YPL208W-t26_1	BK006949:157,842..159,593(+)	protein-lysine N-methyltransferase	
YPL209C	YPL209C-t26_1	BK006949:156,490..157,593(-)	aurora kinase	
YPL210C	YPL210C-t26_1	BK006949:154,290..156,212(-)	signal recognition particle subunit SRP72	
YPL211W	YPL211W-t26_1	BK006949:153,495..154,040(+)	ribosome biosynthesis protein NIP7	
YPL212C	YPL212C-t26_1	BK006949:151,515..153,149(-)	pseudouridine synthase PUS1	
YPL213W	YPL213W-t26_1	BK006949:150,614..151,330(+)	U2 snRNP complex subunit LEA1	
YPL214C	YPL214C-t26_1	BK006949:148,569..150,191(-)	bifunctional hydroxyethylthiazole kinase/thiamine-phosphate diphosphorylase	
YPL215W	YPL215W-t26_1	BK006949:147,416..148,423(+)	Cbp3p	
YPL216W	YPL216W-t26_1	BK006949:143,821..147,129(+)	hypothetical protein	
YPL217C	YPL217C-t26_1	BK006949:139,620..143,171(-)	GTPase BMS1	
YPL218W	YPL218W-t26_1	BK006949:138,698..139,409(+)	Arf family GTPase SAR1	
YPL219W	YPL219W-t26_1	BK006949:136,750..138,228(+)	Pcl8p	
YPL220W	YPL220W-t26_1	BK006949:135,790..136,443(+)	ribosomal 60S subunit protein L1A	
YPL221W	YPL221W-t26_1	BK006949:133,043..135,424(+)	flavin adenine dinucleotide transporter	
YPL222W	YPL222W-t26_1	BK006949:130,162..132,228(+)	Fmp40p	
YPL223C	YPL223C-t26_1	BK006949:128,632..129,138(-)	Gre1p	
YPL224C	YPL224C-t26_1	BK006949:126,634..128,088(-)	Mmt2p	
YPL225W	YPL225W-t26_1	BK006949:126,006..126,446(+)	hypothetical protein	
YPL226W	YPL226W-t26_1	BK006949:121,767..125,357(+)	New1p	
YPL227C	YPL227C-t26_1	BK006949:120,163..121,167(-)	dolichyl-phosphate beta-glucosyltransferase	
YPL228W	YPL228W-t26_1	BK006949:118,382..120,031(+)	polynucleotide 5'-phosphatase	
YPL229W	YPL229W-t26_1	BK006949:117,067..117,687(+)	hypothetical protein	
YPL230W	YPL230W-t26_1	BK006949:115,312..116,487(+)	Usv1p	
YPL231W	YPL231W-t26_1	BK006949:108,652..114,315(+)	trifunctional fatty acid synthase subunit FAS2	
YPL232W	YPL232W-t26_1	BK006949:107,275..108,147(+)	syntaxin	
YPL233W	YPL233W-t26_1	BK006949:106,172..106,822(+)	MIND complex subunit NSL1	
YPL234C	YPL234C-t26_1	BK006949:104,946..105,440(-)	H(+)-transporting V0 sector ATPase subunit c'	
YPL235W	YPL235W-t26_1	BK006949:103,232..104,647(+)	RuvB family ATP-dependent DNA helicase reptin	
YPL236C	YPL236C-t26_1	BK006949:101,608..102,702(-)	putative serine/threonine protein kinase ENV7	
YPL237W	YPL237W-t26_1	BK006949:100,496..101,353(+)	translation initiation factor eIF2 subunit beta	
YPL239W	YPL239W-t26_1	BK006949:99,484..100,086(+)	Yar1p	
YPL240C	YPL240C-t26_1	BK006949:96,496..98,625(-)	Hsp90 family chaperone HSP82	
YPL241C	YPL241C-t26_1	BK006949:95,372..96,258(-)	GTPase-activating protein CIN2	
YPL242C	YPL242C-t26_1	BK006949:90,622..95,109(-)	Iqg1p	
YPL243W	YPL243W-t26_1	BK006949:88,517..90,316(+)	signal recognition particle subunit SRP68	
YPL244C	YPL244C-t26_1	BK006949:87,014..88,033(-)	Hut1p	
YPL245W	YPL245W-t26_1	BK006949:85,586..86,950(+)	hypothetical protein	
YPL246C	YPL246C-t26_1	BK006949:84,509..85,297(-)	putative rhomboid protease RBD2	
YPL247C	YPL247C-t26_1	BK006949:82,625..84,196(-)	hypothetical protein	
YPL248C	YPL248C-t26_1	BK006949:79,711..82,356(-)	galactose-responsive transcription factor GAL4	
YPL249C	YPL249C-t26_1	BK006949:76,669..79,353(-)	Gyp5p	
YPL249C-A	YPL249C-A-t26_1	BK006949:75,699..76,239(-)	ribosomal 60S subunit protein L36B	
YPL250C	YPL250C-t26_1	BK006949:74,309..74,719(-)	Atg41p	
YPL252C	YPL252C-t26_1	BK006949:73,363..73,881(-)	adrenodoxin	
YPL253C	YPL253C-t26_1	BK006949:71,063..73,006(-)	Vik1p	
YPL254W	YPL254W-t26_1	BK006949:69,485..70,951(+)	Hfi1p	
YPL255W	YPL255W-t26_1	BK006949:67,725..68,882(+)	Bbp1p	
YPL256C	YPL256C-t26_1	BK006949:64,977..66,614(-)	cyclin CLN2	
YPL257W	YPL257W-t26_1	BK006949:63,279..63,860(+)	hypothetical protein	
YPL257W-A	YPL257W-A-t26_1	BK006949:56,748..58,070(+)	gag protein	
YPL257W-B	YPL257W-B-t26_1	BK006949:56,748..62,016(+)	gag-pol fusion protein	
YPL258C	YPL258C-t26_1	BK006949:53,498..55,153(-)	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	
YPL259C	YPL259C-t26_1	BK006949:51,244..52,671(-)	Apm1p	
YPL260W	YPL260W-t26_1	BK006949:49,303..50,958(+)	hypothetical protein	
YPL262W	YPL262W-t26_1	BK006949:47,336..48,802(+)	fumarase FUM1	
YPL263C	YPL263C-t26_1	BK006949:44,551..46,506(-)	Kel3p	
YPL264C	YPL264C-t26_1	BK006949:43,283..44,344(-)	hypothetical protein	
YPL265W	YPL265W-t26_1	BK006949:41,043..42,869(+)	Dip5p	
YPL266W	YPL266W-t26_1	BK006949:39,121..40,077(+)	putative dimethyladenosine transferase	
YPL267W	YPL267W-t26_1	BK006949:38,169..38,798(+)	Acm1p	
YPL268W	YPL268W-t26_1	BK006949:35,236..37,845(+)	phosphatidylinositol phospholipase C	
YPL269W	YPL269W-t26_1	BK006949:33,013..34,947(+)	Kar9p	
YPL270W	YPL270W-t26_1	BK006949:30,482..32,803(+)	ATP-binding cassette permease MDL2	
YPL271W	YPL271W-t26_1	BK006949:30,079..30,267(+)	F1F0 ATP synthase subunit epsilon	
YPL272C	YPL272C-t26_1	BK006949:26,611..28,164(-)	Pbi1p	
YPL273W	YPL273W-t26_1	BK006949:25,087..26,064(+)	S-adenosylmethionine-homocysteine S-methyltransferase SAM4	
YPL274W	YPL274W-t26_1	BK006949:22,938..24,701(+)	bifunctional polyamine/amino acid permease SAM3	
YPL275W	YPL275W-t26_1	BK006949:18,369..19,079(+)	unspecified product	
YPL276W	YPL276W-t26_1	BK006949:17,948..18,385(+)	unspecified product	
YPL277C	YPL277C-t26_1	BK006949:15,405..16,868(-)	hypothetical protein	
YPL278C	YPL278C-t26_1	BK006949:15,053..15,355(-)	hypothetical protein	
YPL279C	YPL279C-t26_1	BK006949:13,228..14,355(-)	fluoride transporter	
YPL280W	YPL280W-t26_1	BK006949:11,887..12,600(+)	glutathione-independent methylglyoxalase family protein	
YPL281C	YPL281C-t26_1	BK006949:9,557..10,870(-)	phosphopyruvate hydratase ERR2	
YPL282C	YPL282C-t26_1	BK006949:7,933..8,427(-)	seripauperin PAU22	
YPL283C	YPL283C-t26_1	BK006949:280..6,007(-)	Y' element ATP-dependent helicase protein 1 copy 7	
YPR001W	YPR001W-t26_1	BK006949:556,377..557,837(+)	citrate (Si)-synthase CIT3	
YPR002W	YPR002W-t26_1	BK006949:558,385..559,935(+)	putative 2-methylcitrate dehydratase	
YPR003C	YPR003C-t26_1	BK006949:561,504..563,768(-)	hypothetical protein	
YPR004C	YPR004C-t26_1	BK006949:564,007..565,041(-)	Aim45p	
YPR005C	YPR005C-t26_1	BK006949:565,787..566,671(-)	Hal1p	
YPR006C	YPR006C-t26_1	BK006949:567,269..568,996(-)	methylisocitrate lyase ICL2	
YPR007C	YPR007C-t26_1	BK006949:569,336..571,378(-)	Rec8p	
YPR008W	YPR008W-t26_1	BK006949:573,018..575,102(+)	Haa1p	
YPR009W	YPR009W-t26_1	BK006949:576,552..577,358(+)	Sut2p	
YPR010C	YPR010C-t26_1	BK006949:577,585..581,196(-)	DNA-directed RNA polymerase I core subunit RPA135	
YPR010C-A	YPR010C-A-t26_1	BK006949:582,373..582,734(-)	hypothetical protein	
YPR011C	YPR011C-t26_1	BK006949:583,062..584,042(-)	hypothetical protein	
YPR013C	YPR013C-t26_1	BK006949:584,632..585,585(-)	Cmr3p	
YPR015C	YPR015C-t26_1	BK006949:590,283..591,026(-)	hypothetical protein	
YPR016C	YPR016C-t26_1	BK006949:592,332..593,069(-)	translation initiation factor 6	
YPR017C	YPR017C-t26_1	BK006949:593,486..593,917(-)	guanine nucleotide exchange factor DSS4	
YPR018W	YPR018W-t26_1	BK006949:594,476..596,296(+)	Rlf2p	
YPR019W	YPR019W-t26_1	BK006949:596,750..599,551(+)	MCM DNA helicase complex subunit MCM4	
YPR020W	YPR020W-t26_1	BK006949:599,870..600,217(+)	F1F0 ATP synthase subunit g	
YPR021C	YPR021C-t26_1	BK006949:600,649..603,357(-)	amino acid transporter AGC1	
YPR022C	YPR022C-t26_1	BK006949:603,911..607,312(-)	Sdd4p	
YPR023C	YPR023C-t26_1	BK006949:608,826..610,031(-)	Eaf3p	
YPR024W	YPR024W-t26_1	BK006949:610,481..612,724(+)	i-AAA protease YME1	
YPR025C	YPR025C-t26_1	BK006949:613,377..614,558(-)	TFIIH complex kinase subunit CCL1	
YPR026W	YPR026W-t26_1	BK006949:615,379..619,014(+)	alpha	
YPR027C	YPR027C-t26_1	BK006949:620,425..621,258(-)	hypothetical protein	
YPR028W	YPR028W-t26_1	BK006949:623,527..624,202(+)	Yop1p	
YPR029C	YPR029C-t26_1	BK006949:624,469..626,967(-)	Apl4p	
YPR030W	YPR030W-t26_1	BK006949:627,880..631,245(+)	Csr2p	
YPR031W	YPR031W-t26_1	BK006949:631,515..633,761(+)	Nto1p	
YPR032W	YPR032W-t26_1	BK006949:634,123..637,224(+)	Rab GTPase-binding protein SRO7	
YPR033C	YPR033C-t26_1	BK006949:637,379..639,019(-)	histidine--tRNA ligase	
YPR034W	YPR034W-t26_1	BK006949:639,525..640,958(+)	Arp7p	
YPR035W	YPR035W-t26_1	BK006949:642,208..643,320(+)	glutamate--ammonia ligase	
YPR036W	YPR036W-t26_1	BK006949:643,836..645,272(+)	H(+)-transporting V1 sector ATPase subunit H	
YPR036W-A	YPR036W-A-t26_1	BK006949:645,950..646,153(+)	Spo24p	
YPR037C	YPR037C-t26_1	BK006949:646,448..647,038(-)	flavin-linked sulfhydryl oxidase	
YPR040W	YPR040W-t26_1	BK006949:647,305..648,375(+)	Tip41p	
YPR041W	YPR041W-t26_1	BK006949:648,704..649,921(+)	translation initiation factor eIF5	
YPR042C	YPR042C-t26_1	BK006949:650,435..653,662(-)	Puf2p	
YPR043W	YPR043W-t26_1	BK006949:654,166..654,847(+)	ribosomal 60S subunit protein L43A	
YPR045C	YPR045C-t26_1	BK006949:655,140..656,552(-)	Thp3p	
YPR046W	YPR046W-t26_1	BK006949:656,799..657,344(+)	Mcm16p	
YPR047W	YPR047W-t26_1	BK006949:657,529..658,938(+)	phenylalanine--tRNA ligase	
YPR048W	YPR048W-t26_1	BK006949:659,182..661,053(+)	NAPDH-dependent diflavin reductase	
YPR049C	YPR049C-t26_1	BK006949:661,137..664,673(-)	autophagy protein ATG11	
YPR051W	YPR051W-t26_1	BK006949:664,960..665,490(+)	peptide alpha-N-acetyltransferase MAK3	
YPR052C	YPR052C-t26_1	BK006949:665,693..665,974(-)	high-mobility group nucleosome-binding protein	
YPR054W	YPR054W-t26_1	BK006949:666,280..667,446(+)	mitogen-activated protein kinase SMK1	
YPR055W	YPR055W-t26_1	BK006949:667,676..670,873(+)	exocyst subunit SEC8	
YPR056W	YPR056W-t26_1	BK006949:671,126..672,142(+)	TFIIH/NER complex subunit TFB4	
YPR057W	YPR057W-t26_1	BK006949:672,471..673,496(+)	Brr1p	
YPR058W	YPR058W-t26_1	BK006949:673,751..674,674(+)	organic acid transporter	
YPR060C	YPR060C-t26_1	BK006949:674,861..675,631(-)	chorismate mutase ARO7	
YPR061C	YPR061C-t26_1	BK006949:675,977..676,882(-)	Jid1p	
YPR062W	YPR062W-t26_1	BK006949:677,165..677,641(+)	cytosine deaminase	
YPR063C	YPR063C-t26_1	BK006949:677,812..678,320(-)	hypothetical protein	
YPR065W	YPR065W-t26_1	BK006949:679,693..680,799(+)	Rox1p	
YPR066W	YPR066W-t26_1	BK006949:681,213..682,112(+)	NEDD8-activating protein UBA3	
YPR067W	YPR067W-t26_1	BK006949:682,220..682,777(+)	Isa2p	
YPR068C	YPR068C-t26_1	BK006949:682,941..684,353(-)	histone deacetylase	
YPR069C	YPR069C-t26_1	BK006949:684,556..685,437(-)	spermidine synthase	
YPR070W	YPR070W-t26_1	BK006949:685,898..687,598(+)	Med1p	
YPR071W	YPR071W-t26_1	BK006949:688,172..688,807(+)	hypothetical protein	
YPR072W	YPR072W-t26_1	BK006949:690,107..691,789(+)	CCR4-NOT core subunit NOT5	
YPR073C	YPR073C-t26_1	BK006949:691,933..692,418(-)	tyrosine protein phosphatase LTP1	
YPR074C	YPR074C-t26_1	BK006949:692,796..694,838(-)	transketolase TKL1	
YPR075C	YPR075C-t26_1	BK006949:695,737..696,819(-)	Opy2p	
YPR078C	YPR078C-t26_1	BK006949:697,147..698,265(-)	hypothetical protein	
YPR079W	YPR079W-t26_1	BK006949:698,869..700,014(+)	Mrl1p	
YPR080W	YPR080W-t26_1	BK006949:700,594..701,970(+)	translation elongation factor EF-1 alpha	
YPR081C	YPR081C-t26_1	BK006949:702,114..703,970(-)	putative glycine--tRNA ligase	
YPR082C	YPR082C-t26_1	BK006949:704,225..704,656(-)	U4/U6-U5 snRNP complex subunit DIB1	
YPR083W	YPR083W-t26_1	BK006949:704,854..706,593(+)	Mdm36p	
YPR084W	YPR084W-t26_1	BK006949:706,972..708,342(+)	hypothetical protein	
YPR085C	YPR085C-t26_1	BK006949:708,497..709,828(-)	Asa1p	
YPR086W	YPR086W-t26_1	BK006949:710,101..711,138(+)	transcription factor TFIIB	
YPR088C	YPR088C-t26_1	BK006949:711,403..713,028(-)	RNA-binding signal recognition particle subunit SRP54	
YPR089W	YPR089W-t26_1	BK006949:713,275..715,941(+)	hypothetical protein	
YPR091C	YPR091C-t26_1	BK006949:716,156..718,468(-)	Nvj2p	
YPR093C	YPR093C-t26_1	BK006949:719,558..720,424(-)	ubiquitin-protein ligase ASR1	
YPR094W	YPR094W-t26_1	BK006949:720,637..720,960(+)	U2 snRNP complex subunit RDS3	
YPR095C	YPR095C-t26_1	BK006949:721,037..724,717(-)	Arf family guanine nucleotide exchange factor SYT1	
YPR096C	YPR096C-t26_1	BK006949:724,842..725,144(-)	hypothetical protein	
YPR097W	YPR097W-t26_1	BK006949:725,394..728,615(+)	hypothetical protein	
YPR098C	YPR098C-t26_1	BK006949:728,947..729,528(-)	hypothetical protein	
YPR100W	YPR100W-t26_1	BK006949:729,791..730,213(+)	mitochondrial 54S ribosomal protein MRPL51	
YPR101W	YPR101W-t26_1	BK006949:730,492..731,019(+)	Snt309p	
YPR102C	YPR102C-t26_1	BK006949:731,224..731,748(-)	ribosomal 60S subunit protein L11A	
YPR103W	YPR103W-t26_1	BK006949:732,349..733,212(+)	proteasome core particle subunit beta 5	
YPR104C	YPR104C-t26_1	BK006949:733,623..736,433(-)	Fhl1p	
YPR105C	YPR105C-t26_1	BK006949:736,984..739,569(-)	Golgi transport complex subunit COG4	
YPR106W	YPR106W-t26_1	BK006949:740,061..741,392(+)	putative protein kinase ISR1	
YPR107C	YPR107C-t26_1	BK006949:741,438..742,064(-)	cleavage polyadenylation factor RNA-binding subunit YTH1	
YPR108W	YPR108W-t26_1	BK006949:742,454..743,743(+)	proteasome regulatory particle lid subunit RPN7	
YPR108W-A	YPR108W-A-t26_1	BK006949:744,175..744,387(+)	hypothetical protein	
YPR109W	YPR109W-t26_1	BK006949:744,689..745,573(+)	hypothetical protein	
YPR110C	YPR110C-t26_1	BK006949:745,828..746,835(-)	DNA-directed RNA polymerase core subunit RPC40	
YPR111W	YPR111W-t26_1	BK006949:747,306..749,000(+)	serine/threonine-protein kinase DBF20	
YPR112C	YPR112C-t26_1	BK006949:749,256..751,919(-)	RNA-binding ribosome biosynthesis protein MRD1	
YPR113W	YPR113W-t26_1	BK006949:752,257..752,919(+)	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	
YPR114W	YPR114W-t26_1	BK006949:753,301..754,248(+)	hypothetical protein	
YPR115W	YPR115W-t26_1	BK006949:754,877..758,128(+)	Rgc1p	
YPR116W	YPR116W-t26_1	BK006949:758,648..759,481(+)	Rrg8p	
YPR117W	YPR117W-t26_1	BK006949:760,025..767,494(+)	hypothetical protein	
YPR118W	YPR118W-t26_1	BK006949:767,752..768,987(+)	S-methyl-5-thioribose-1-phosphate isomerase MRI1	
YPR119W	YPR119W-t26_1	BK006949:771,653..773,128(+)	B-type cyclin CLB2	
YPR120C	YPR120C-t26_1	BK006949:773,875..775,182(-)	B-type cyclin CLB5	
YPR121W	YPR121W-t26_1	BK006949:778,583..780,301(+)	putative phosphomethylpyrimidine kinase	
YPR122W	YPR122W-t26_1	BK006949:782,045..785,671(+)	Axl1p	
YPR124W	YPR124W-t26_1	BK006949:786,208..787,428(+)	high-affinity Cu transporter CTR1	
YPR125W	YPR125W-t26_1	BK006949:787,961..789,325(+)	Ylh47p	
YPR127W	YPR127W-t26_1	BK006949:790,083..791,120(+)	pyridoxine 4-dehydrogenase	
YPR128C	YPR128C-t26_1	BK006949:791,218..792,204(-)	Ant1p	
YPR129W	YPR129W-t26_1	BK006949:792,687..793,736(+)	Scd6p	
YPR131C	YPR131C-t26_1	BK006949:793,911..794,498(-)	peptide alpha-N-acetyltransferase complex B subunit NAT3	
YPR132W	YPR132W-t26_1	BK006949:794,965..795,767(+)	ribosomal 40S subunit protein S23B	
YPR133C	YPR133C-t26_1	BK006949:795,978..797,210(-)	Spn1p	
YPR133W-A	YPR133W-A-t26_1	BK006949:797,557..797,709(+)	Tom5p	
YPR134W	YPR134W-t26_1	BK006949:798,051..798,857(+)	Mss18p	
YPR135W	YPR135W-t26_1	BK006949:799,234..802,017(+)	chromatin-binding protein CTF4	
YPR137C-A	YPR137C-A-t26_1	BK006949:808,947..810,269(-)	gag protein	
YPR137C-B	YPR137C-B-t26_1	BK006949:805,001..810,269(-)	gag-pol fusion protein	
YPR137W	YPR137W-t26_1	BK006949:802,359..804,080(+)	Rrp9p	
YPR138C	YPR138C-t26_1	BK006949:810,984..812,453(-)	ammonium permease MEP3	
YPR139C	YPR139C-t26_1	BK006949:813,156..814,058(-)	lysophosphatidic acid acyltransferase LOA1	
YPR140W	YPR140W-t26_1	BK006949:814,391..815,536(+)	lysophosphatidylcholine acyltransferase	
YPR141C	YPR141C-t26_1	BK006949:815,734..817,923(-)	Kar3p	
YPR143W	YPR143W-t26_1	BK006949:818,323..819,075(+)	Rrp15p	
YPR144C	YPR144C-t26_1	BK006949:819,765..821,423(-)	ribosome biosynthesis protein NOC4	
YPR145C-A	YPR145C-A-t26_1	BK006949:824,690..824,926(-)	hypothetical protein	
YPR145W	YPR145W-t26_1	BK006949:822,620..824,338(+)	asparagine synthase (glutamine-hydrolyzing) 1	
YPR147C	YPR147C-t26_1	BK006949:825,645..826,559(-)	hypothetical protein	
YPR148C	YPR148C-t26_1	BK006949:826,833..828,140(-)	hypothetical protein	
YPR149W	YPR149W-t26_1	BK006949:829,918..830,439(+)	Nce102p	
YPR151C	YPR151C-t26_1	BK006949:831,055..831,675(-)	Sue1p	
YPR152C	YPR152C-t26_1	BK006949:832,061..833,458(-)	Urn1p	
YPR153W	YPR153W-t26_1	BK006949:833,689..834,245(+)	hypothetical protein	
YPR154W	YPR154W-t26_1	BK006949:834,565..835,212(+)	Pin3p	
YPR155C	YPR155C-t26_1	BK006949:835,563..837,413(-)	Nca2p	
YPR156C	YPR156C-t26_1	BK006949:837,909..839,777(-)	spermine transporter	
YPR157W	YPR157W-t26_1	BK006949:841,266..842,669(+)	Tda6p	
YPR158C-C	YPR158C-C-t26_1	BK006949:854,935..856,257(-)	gag protein	
YPR158C-D	YPR158C-D-t26_1	BK006949:850,989..856,257(-)	gag-pol fusion protein	
YPR158W	YPR158W-t26_1	BK006949:843,262..844,020(+)	Cur1p	
YPR158W-A	YPR158W-A-t26_1	BK006949:844,709..846,031(+)	gag protein	
YPR158W-B	YPR158W-B-t26_1	BK006949:844,709..849,980(+)	gag-pol fusion protein	
YPR159C-A	YPR159C-A-t26_1	BK006949:860,314..860,415(-)	hypothetical protein	
YPR159W	YPR159W-t26_1	BK006949:857,583..859,745(+)	beta-glucan synthesis-associated protein KRE6	
YPR160W	YPR160W-t26_1	BK006949:861,306..864,014(+)	glycogen phosphorylase	
YPR161C	YPR161C-t26_1	BK006949:864,449..866,422(-)	cyclin-dependent serine/threonine protein kinase SGV1	
YPR162C	YPR162C-t26_1	BK006949:866,715..868,304(-)	origin recognition complex subunit 4	
YPR163C	YPR163C-t26_1	BK006949:868,645..869,955(-)	Tif3p	
YPR164W	YPR164W-t26_1	BK006949:870,703..874,926(+)	Mms1p	
YPR165W	YPR165W-t26_1	BK006949:875,368..875,997(+)	Rho family GTPase RHO1	
YPR166C	YPR166C-t26_1	BK006949:876,282..876,629(-)	mitochondrial 37S ribosomal protein MRP2	
YPR167C	YPR167C-t26_1	BK006949:876,847..877,632(-)	phosphoadenylyl-sulfate reductase (thioredoxin)	
YPR168W	YPR168W-t26_1	BK006949:878,076..878,549(+)	mediator complex subunit NUT2	
YPR169W	YPR169W-t26_1	BK006949:878,690..880,168(+)	Jip5p	
YPR170W-B	YPR170W-B-t26_1	BK006949:883,239..883,595(+)	hypothetical protein	
YPR171W	YPR171W-t26_1	BK006949:883,828..885,558(+)	Bsp1p	
YPR172W	YPR172W-t26_1	BK006949:885,796..886,398(+)	pyridoxal 5'-phosphate synthase	
YPR173C	YPR173C-t26_1	BK006949:886,524..887,837(-)	AAA family ATPase VPS4	
YPR174C	YPR174C-t26_1	BK006949:888,043..888,708(-)	hypothetical protein	
YPR175W	YPR175W-t26_1	BK006949:888,974..891,043(+)	DNA polymerase epsilon noncatalytic subunit	
YPR176C	YPR176C-t26_1	BK006949:891,101..892,078(-)	Rab geranylgeranyltransferase BET2	
YPR178W	YPR178W-t26_1	BK006949:892,332..893,729(+)	U4/U6-U5 snRNP complex subunit PRP4	
YPR179C	YPR179C-t26_1	BK006949:893,797..895,764(-)	Hda3p	
YPR180W	YPR180W-t26_1	BK006949:895,961..897,004(+)	E1 ubiquitin-activating protein AOS1	
YPR181C	YPR181C-t26_1	BK006949:897,361..899,667(-)	GTPase-activating protein SEC23	
YPR182W	YPR182W-t26_1	BK006949:900,194..900,454(+)	mRNA splicing protein SMX3	
YPR183W	YPR183W-t26_1	BK006949:900,755..901,558(+)	dolichyl-phosphate beta-D-mannosyltransferase	
YPR184W	YPR184W-t26_1	BK006949:902,044..906,654(+)	bifunctional 4-alpha-glucanotransferase/amylo-alpha-1,6-glucosidase	
YPR185W	YPR185W-t26_1	BK006949:907,218..909,434(+)	serine/threonine protein kinase regulatory subunit ATG13	
YPR186C	YPR186C-t26_1	BK006949:909,733..911,022(-)	Pzf1p	
YPR187W	YPR187W-t26_1	BK006949:911,257..911,800(+)	DNA-directed RNA polymerase core subunit RPO26	
YPR188C	YPR188C-t26_1	BK006949:911,988..912,479(-)	Mlc2p	
YPR189W	YPR189W-t26_1	BK006949:912,664..916,962(+)	SKI complex subunit tetratricopeptide repeat protein SKI3	
YPR190C	YPR190C-t26_1	BK006949:917,077..919,041(-)	DNA-directed RNA polymerase III subunit C82	
YPR191W	YPR191W-t26_1	BK006949:919,381..920,487(+)	ubiquinol--cytochrome-c reductase subunit 2	
YPR192W	YPR192W-t26_1	BK006949:921,860..922,777(+)	Aqy1p	
YPR193C	YPR193C-t26_1	BK006949:922,909..923,379(-)	histone acetyltransferase	
YPR194C	YPR194C-t26_1	BK006949:924,304..926,937(-)	Opt2p	
YPR196W	YPR196W-t26_1	BK006949:931,376..932,788(+)	putative maltose-responsive transcription factor	
YPR198W	YPR198W-t26_1	BK006949:934,034..935,665(+)	Sge1p	
YPR199C	YPR199C-t26_1	BK006949:938,148..939,032(-)	Arr1p	
YPR200C	YPR200C-t26_1	BK006949:939,279..939,671(-)	Arr2p	
YPR201W	YPR201W-t26_1	BK006949:939,922..941,136(+)	Arr3p	
YPR202W	YPR202W-t26_1	BK006949:943,032..943,896(+)	hypothetical protein	
YPR203W	YPR203W-t26_1	BK006949:943,880..944,188(+)	hypothetical protein	
YPR204W	YPR204W-t26_1	BK006949:944,603..947,701(+)	Y' element ATP-dependent helicase	
ZOD1	ZOD1-t26_1	BK006946:91,970..92,027(+)	ZOD1	
snR10	snR10-t26_1	BK006941:345,986..346,230(+)	SNR10	
snR11	snR11-t26_1	BK006946:652,275..652,532(+)	SNR11	
snR128	snR128-t26_1	BK006943:139,566..139,691(-)	SNR128	
snR13	snR13-t26_1	BK006938:1,402,919..1,403,042(+)	SNR13	
snR14	snR14-t26_1	BK006939:167,427..167,586(-)	SNR14	
snR161	snR161-t26_1	BK006936:307,185..307,345(-)	SNR161	
snR17a	snR17a-t26_1	BK006948:780,107..780,596(+)	SNR17A	
snR17b	snR17b-t26_1	BK006949:281,056..281,517(-)	SNR17B	
snR18	snR18-t26_1	BK006935:142,367..142,468(+)	SNR18	
snR189	snR189-t26_1	BK006937:178,610..178,798(-)	SNR189	
snR19	snR19-t26_1	BK006947:230,105..230,672(-)	SNR19	
snR190	snR190-t26_1	BK006943:139,761..139,950(-)	SNR190	
snR191	snR191-t26_1	BK006947:721,938..722,211(-)	SNR191	
snR24	snR24-t26_1	BK006946:499,984..500,072(-)	SNR24	
snR3	snR3-t26_1	BK006943:663,749..663,942(+)	SNR3	
snR30	snR30-t26_1	BK006945:198,784..199,389(+)	SNR30	
snR31	snR31-t26_1	BK006948:841,958..842,182(-)	SNR31	
snR32	snR32-t26_1	BK006934:381,540..381,727(+)	SNR32	
